InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Revenue,Region,PriceBand,OrderType,CustomerTotal,CustomerOrders,ShareOfCustomerSpend,RevenueZScoreInCountry,CountryMedianRevenue,RevenueTier,IsWeekend,IsRepeatCustomer,QuantityBucket,CustomerValueQuartile,Year,Month,DayName,Hour,Quarter,Revenue_Capped,BasketSize,BasketLines,BasketValue,LogRevenue,RevenueRankInCustomer,IsTopLineForCustomer,RevenuePerUnit
573923,23075,Parlour Ceramic Wall Hook,2,2011-11-02 09:31:00,4.15,17965,United Kingdom,8.3,UK,Standard,Normal,2622.57,14,0.0032,-0.038,10.2,Low,0,Repeat,1-2,Q2,2011,11,Wednesday,9,4,8.3,102,33,303.07,2.2300144001592104,49,False,4.15
574725,20676,Red Retrospot Bowl,9,2011-11-06 14:50:00,1.25,15883,United Kingdom,11.25,UK,Standard,Normal,396.48,2,0.0284,-0.029,10.2,Low,1,Repeat,7-12,Q1-Low,2011,11,Sunday,14,4,11.25,72,20,143.76,2.505525936990736,9,False,1.25
560366,84946,Antique Silver T-Light Glass,12,2011-07-18 12:19:00,1.25,16859,United Kingdom,15.0,UK,Standard,Normal,747.81,2,0.0201,-0.017,10.2,Mid,0,Repeat,7-12,Q1-Low,2011,7,Monday,12,3,15.0,451,34,487.96999999999997,2.772588722239781,11,False,1.25
549429,22727,Alarm Clock Bakelike Red,4,2011-04-08 12:06:00,3.75,17001,United Kingdom,15.0,UK,Standard,Normal,3989.57,11,0.0038,-0.017,10.2,Mid,0,Repeat,3-6,Q3,2011,4,Friday,12,2,15.0,158,13,313.5,2.772588722239781,30,False,3.75
566713,21533,Retrospot Large Milk Jug,3,2011-09-14 12:05:00,4.95,15933,United Kingdom,14.850000000000001,UK,Standard,Normal,1107.46,3,0.0134,-0.018,10.2,Mid,0,Repeat,3-6,Q2,2011,9,Wednesday,12,3,14.850000000000001,345,24,411.81,2.76316950032329,19,False,4.95
564950,22665,Recipe Box Blue Sketchbook Design,3,2011-08-31 13:31:00,2.95,17320,United Kingdom,8.850000000000001,UK,Standard,Normal,1200.6200000000001,3,0.0074,-0.036,10.2,Low,0,Repeat,3-6,Q2,2011,8,Wednesday,13,3,8.850000000000001,168,25,290.52,2.2874714551839976,30,False,2.95
579283,22423,Regency Cakestand 3 Tier,2,2011-11-29 10:45:00,12.75,13883,United Kingdom,25.5,UK,Premium,Normal,2674.48,5,0.0095,0.015,10.2,Mid,0,Repeat,1-2,Q3,2011,11,Tuesday,10,4,25.5,532,48,931.7,3.2771447329921766,15,False,12.75
543975,90014A,Silver/Mop Orbit Necklace,2,2011-02-14 15:23:00,9.95,17231,United Kingdom,19.9,UK,Premium,Normal,3174.32,10,0.0063,-0.002,10.2,Mid,0,Repeat,1-2,Q3,2011,2,Monday,15,1,19.9,127,42,316.89,3.039749158970765,6,False,9.95
549324,22969,Homemade Jam Scented Candles,24,2011-04-08 10:32:00,1.45,16045,United Kingdom,34.8,UK,Standard,Bulk-Cheap,1340.7,4,0.026,0.043,10.2,Mid,0,Repeat,13-24,Q2,2011,4,Friday,10,2,34.8,107,11,196.8,3.5779478934066544,3,False,1.45
536846,22423,Regency Cakestand 3 Tier,1,2010-12-02 19:59:00,12.75,14573,United Kingdom,12.75,UK,Premium,Normal,1653.42,9,0.0077,-0.024,10.2,Mid,0,Repeat,1-2,Q2,2010,12,Thursday,19,4,12.75,134,76,413.1,2.6210388241125804,16,False,12.75
570223,22603,Christmas Retrospot Tree Wood,4,2011-10-09 13:11:00,0.85,15787,United Kingdom,3.4,UK,Budget,Normal,948.05,3,0.0036,-0.053,10.2,Low,1,Repeat,3-6,Q1-Low,2011,10,Sunday,13,4,3.4,286,84,492.05,1.4816045409242156,43,False,0.85
574824,21875,Kings Choice Mug,12,2011-11-07 10:43:00,1.25,13097,United Kingdom,15.0,UK,Standard,Normal,6010.42,10,0.0025,-0.017,10.2,Mid,0,Repeat,7-12,Q3,2011,11,Monday,10,4,15.0,184,25,531.14,2.772588722239781,49,False,1.25
557232,23190,Bundle Of 3 School Exercise Books,12,2011-06-17 14:28:00,1.65,12463,Belgium,19.799999999999997,EU,Standard,Normal,1344.78,4,0.0147,-0.032,16.6,Mid,0,Repeat,7-12,Q2,2011,6,Friday,14,2,19.799999999999997,220,23,337.84000000000003,3.034952986707272,10,False,1.65
570488,21025,Space Frog,1,2011-10-10 17:12:00,2.46,14096,United Kingdom,2.46,UK,Standard,Normal,65164.79,17,0.0,-0.056,10.2,Low,0,Repeat,1-2,Q4-High,2011,10,Monday,17,4,2.46,779,353,3380.86,1.2412685890696329,297,False,2.46
580290,21820,Glitter Heart Garland With Bells,1,2011-12-02 13:35:00,3.75,17221,United Kingdom,3.75,UK,Standard,Normal,335.13,2,0.0112,-0.052,10.2,Low,0,Repeat,1-2,Q1-Low,2011,12,Friday,13,4,3.75,173,33,202.85,1.55814461804655,16,False,3.75
569219,21689,Silver Vanilla  Flower Candle Pot,1,2011-10-02 13:01:00,3.75,13558,United Kingdom,3.75,UK,Standard,Normal,605.06,4,0.0062,-0.052,10.2,Low,1,Repeat,1-2,Q1-Low,2011,10,Sunday,13,4,3.75,126,59,201.99,1.55814461804655,29,False,3.75
566266,22488,Natural Slate Rectangle Chalkboard,3,2011-09-11 13:22:00,1.65,17299,United Kingdom,4.949999999999999,UK,Standard,Normal,669.11,4,0.0074,-0.048,10.2,Low,1,Repeat,3-6,Q1-Low,2011,9,Sunday,13,3,4.949999999999999,329,28,309.86,1.7833912195575383,24,False,1.65
574691,23434,3 Raffia Ribbons 50'S Christmas,2,2011-11-06 13:17:00,0.79,14174,United Kingdom,1.58,UK,Budget,Normal,134.46,1,0.0118,-0.058,10.2,Low,1,One-Time,1-2,Q1-Low,2011,11,Sunday,13,4,1.58,94,26,134.46,0.9477893989335261,20,False,0.79
574672,22585,Pack Of 6 Birdy Gift Tags,3,2011-11-06 12:25:00,1.25,13532,United Kingdom,3.75,UK,Standard,Normal,210.31,1,0.0178,-0.052,10.2,Low,1,One-Time,3-6,Q1-Low,2011,11,Sunday,12,4,3.75,129,66,210.31,1.55814461804655,10,False,1.25
545166,82581,Toilet Metal Sign,1,2011-02-28 14:03:00,0.55,17027,United Kingdom,0.55,UK,Budget,Normal,890.29,6,0.0006,-0.062,10.2,Low,0,Repeat,1-2,Q1-Low,2011,2,Monday,14,1,0.55,88,42,239.13,0.4382549309311553,53,False,0.55
548492,20961,Strawberry Bath Sponge,1,2011-03-31 13:14:00,1.25,17841,United Kingdom,1.25,UK,Standard,Normal,40991.57,124,0.0,-0.059,10.2,Low,0,Repeat,1-2,Q4-High,2011,3,Thursday,13,1,1.25,115,37,213.0,0.8109302162163288,322,False,1.25
557057,21394,Red Polkadot Beaker,96,2011-06-16 14:46:00,0.39,16843,United Kingdom,37.44,UK,Budget,Bulk-Cheap,10196.57,16,0.0037,0.052,10.2,Top,0,Repeat,25+,Q4-High,2011,6,Thursday,14,2,37.44,2014,68,1830.72,3.6490985841020915,32,False,0.39
551731,21498,Red Retrospot Wrap,25,2011-05-04 09:57:00,0.42,14307,United Kingdom,10.5,UK,Budget,Bulk-Cheap,2995.72,6,0.0035,-0.031,10.2,Low,0,Repeat,25+,Q3,2011,5,Wednesday,9,2,10.5,311,28,424.42,2.4423470353692043,48,False,0.42
539462,22198,Large Popcorn Holder,12,2010-12-19 11:19:00,1.65,14032,United Kingdom,19.799999999999997,UK,Standard,Normal,2975.59,11,0.0067,-0.003,10.2,Mid,1,Repeat,7-12,Q3,2010,12,Sunday,11,4,19.799999999999997,213,15,315.56,3.034952986707272,16,False,1.65
546988,22843,Biscuit Tin Vintage Green,2,2011-03-18 12:57:00,6.75,14194,United Kingdom,13.5,UK,Premium,Normal,11349.52,21,0.0012,-0.022,10.2,Mid,0,Repeat,1-2,Q4-High,2011,3,Friday,12,1,13.5,118,18,282.12,2.6741486494265287,78,False,6.75
578013,84030E,English Rose Hot Water Bottle,1,2011-11-22 12:55:00,4.25,17360,United Kingdom,4.25,UK,Standard,Normal,585.79,3,0.0073,-0.05,10.2,Low,0,Repeat,1-2,Q1-Low,2011,11,Tuesday,12,4,4.25,113,32,111.91,1.6582280766035324,26,False,4.25
549429,85099B,Jumbo Bag Red Retrospot,20,2011-04-08 12:06:00,2.08,17001,United Kingdom,41.6,UK,Standard,Normal,3989.57,11,0.0104,0.064,10.2,Top,0,Repeat,13-24,Q3,2011,4,Friday,12,2,41.6,158,13,313.5,3.751854253275325,4,False,2.08
560239,22915,Assorted Bottle Top  Magnets,12,2011-07-17 11:50:00,0.42,13507,United Kingdom,5.04,UK,Budget,Normal,2479.16,4,0.002,-0.048,10.2,Low,1,Repeat,7-12,Q2,2011,7,Sunday,11,3,5.04,751,82,1242.3799999999999,1.7984040119467235,53,False,0.42
563680,22666,Recipe Box Pantry Yellow Design,6,2011-08-18 12:06:00,2.95,18272,United Kingdom,17.700000000000003,UK,Standard,Normal,3078.58,6,0.0057,-0.009,10.2,Mid,0,Repeat,3-6,Q3,2011,8,Thursday,12,3,17.700000000000003,285,22,372.25,2.928523523860541,26,False,2.95
545410,22965,3 Traditional Biscuit Cutters  Set,6,2011-03-02 12:18:00,2.1,16670,United Kingdom,12.600000000000001,UK,Standard,Normal,4095.9,11,0.0031,-0.025,10.2,Mid,0,Repeat,3-6,Q3,2011,3,Wednesday,12,1,12.600000000000001,371,40,615.33,2.6100697927420065,48,False,2.1
545013,22383,Lunch Bag Suki Design,20,2011-02-25 13:09:00,1.65,13093,United Kingdom,33.0,UK,Standard,Normal,7832.47,8,0.0042,0.038,10.2,Mid,0,Repeat,13-24,Q4-High,2011,2,Friday,13,1,33.0,283,17,467.52,3.5263605246161616,31,False,1.65
539374,82483,Wood 2 Drawer Cabinet White Finish,4,2010-12-17 11:40:00,5.95,14769,United Kingdom,23.8,UK,Premium,Normal,10674.75,8,0.0022,0.01,10.2,Mid,0,Repeat,3-6,Q4-High,2010,12,Friday,11,4,23.8,189,22,347.01,3.2108436531709366,35,False,5.95
580728,21889,Wooden Box Of Dominoes,12,2011-12-05 17:21:00,1.25,15145,United Kingdom,15.0,UK,Standard,Normal,1194.73,4,0.0126,-0.017,10.2,Mid,0,Repeat,7-12,Q2,2011,12,Monday,17,4,15.0,128,8,158.36,2.772588722239781,20,False,1.25
566582,23275,Set Of 3 Hanging Owls Ollie Beak,48,2011-09-13 13:49:00,1.25,13384,United Kingdom,60.0,UK,Standard,Bulk-Cheap,4151.93,7,0.0145,0.121,10.2,Top,0,Repeat,25+,Q3,2011,9,Tuesday,13,3,60.0,538,28,1024.08,4.110873864173311,8,False,1.25
563896,23342,Mint Diner Wall Clock,2,2011-08-21 10:44:00,8.5,17061,United Kingdom,17.0,UK,Premium,Normal,5232.2300000000005,11,0.0032,-0.011,10.2,Mid,1,Repeat,1-2,Q3,2011,8,Sunday,10,3,17.0,104,11,407.4,2.8903717578961645,34,False,8.5
569007,22749,Feltcraft Princess Charlotte Doll,8,2011-09-29 18:51:00,3.75,17552,United Kingdom,30.0,UK,Standard,Normal,930.41,4,0.0322,0.029,10.2,Mid,0,Repeat,7-12,Q1-Low,2011,9,Thursday,18,3,30.0,565,35,615.39,3.4339872044851463,3,False,3.75
538886,21882,Skulls Tape,12,2010-12-14 16:07:00,0.65,13846,United Kingdom,7.800000000000001,UK,Budget,Normal,865.0600000000001,3,0.009,-0.039,10.2,Low,0,Repeat,7-12,Q1-Low,2010,12,Tuesday,16,4,7.800000000000001,234,28,411.4,2.174751721484161,22,False,0.65
550835,22728,Alarm Clock Bakelike Pink,3,2011-04-21 10:52:00,3.75,15034,United Kingdom,11.25,UK,Standard,Normal,4308.61,8,0.0026,-0.029,10.2,Low,0,Repeat,3-6,Q3,2011,4,Thursday,10,2,11.25,388,81,791.97,2.505525936990736,50,False,3.75
573873,23581,Jumbo Bag Paisley Park,2,2011-11-01 12:39:00,2.08,17346,United Kingdom,4.16,UK,Standard,Normal,2676.56,15,0.0016,-0.051,10.2,Low,0,Repeat,1-2,Q3,2011,11,Tuesday,12,4,4.16,104,33,192.53,1.6409365794934714,70,False,2.08
571433,22191,Ivory Diner Wall Clock,2,2011-10-17 13:19:00,8.5,13015,United Kingdom,17.0,UK,Premium,Normal,3346.28,5,0.0051,-0.011,10.2,Mid,0,Repeat,1-2,Q3,2011,10,Monday,13,4,17.0,912,88,1583.24,2.8903717578961645,26,False,8.5
550438,21754,Home Building Block Word,3,2011-04-18 12:16:00,5.95,15265,United Kingdom,17.85,UK,Premium,Normal,1506.1200000000001,2,0.0119,-0.009,10.2,Mid,0,Repeat,3-6,Q2,2011,4,Monday,12,2,17.85,240,42,712.24,2.93651291389402,14,False,5.95
577218,23058,Christmas Hanging Snowflake,12,2011-11-18 12:02:00,0.79,13117,United Kingdom,9.48,UK,Budget,Normal,984.91,8,0.0096,-0.034,10.2,Low,0,Repeat,7-12,Q1-Low,2011,11,Friday,12,4,9.48,242,10,143.14,2.349468678892896,25,False,0.79
574686,10124G,Army Camo Bookcover Tape,4,2011-11-06 13:00:00,0.42,17608,United Kingdom,1.68,UK,Budget,Normal,193.42,2,0.0087,-0.058,10.2,Low,1,Repeat,3-6,Q1-Low,2011,11,Sunday,13,4,1.68,228,58,187.62,0.9858167945227653,27,False,0.42
575128,72817,Set Of 2 Christmas Decoupage Candle,24,2011-11-08 14:27:00,0.79,16837,United Kingdom,18.96,UK,Budget,Bulk-Cheap,3170.98,11,0.006,-0.005,10.2,Mid,0,Repeat,13-24,Q3,2011,11,Tuesday,14,4,18.96,414,33,521.54,2.993730270883318,20,False,0.79
536532,84992,72 Sweetheart Fairy Cake Cases,24,2010-12-01 13:24:00,0.55,12433,Norway,13.200000000000001,EU,Budget,Bulk-Cheap,13375.87,7,0.001,-0.47,19.799999999999997,Mid,0,Repeat,13-24,Q4-High,2010,12,Wednesday,13,4,13.200000000000001,1852,73,1919.1399999999999,2.653241964607215,95,False,0.55
550359,22602,Retrospot Wooden Heart Decoration,1,2011-04-18 10:41:00,0.85,17841,United Kingdom,0.85,UK,Budget,Normal,40991.57,124,0.0,-0.061,10.2,Low,0,Repeat,1-2,Q4-High,2011,4,Monday,10,2,0.85,162,55,366.48,0.6151856390902334,329,False,0.85
567656,84031B,Charlie Lola Blue Hot Water Bottle,1,2011-09-21 14:40:00,4.13,14096,United Kingdom,4.13,UK,Standard,Normal,65164.79,17,0.0001,-0.051,10.2,Low,0,Repeat,1-2,Q4-High,2011,9,Wednesday,14,3,4.13,1211,421,4936.65,1.6351056591826783,283,False,4.13
571266,22966,Gingerbread Man Cookie Cutter,6,2011-10-16 11:41:00,1.25,17769,United Kingdom,7.5,UK,Standard,Normal,3997.98,10,0.0019,-0.04,10.2,Low,1,Repeat,3-6,Q3,2011,10,Sunday,11,4,7.5,133,31,437.86,2.1400661634962708,87,False,1.25
568657,21358,Toast Its - Happy Birthday,2,2011-09-28 12:22:00,1.25,16460,United Kingdom,2.5,UK,Standard,Normal,814.72,3,0.0031,-0.056,10.2,Low,0,Repeat,1-2,Q1-Low,2011,9,Wednesday,12,3,2.5,191,92,253.26,1.252762968495368,40,False,1.25
578678,21034,Rex Cash+Carry Jumbo Shopper,1,2011-11-24 19:59:00,0.95,17841,United Kingdom,0.95,UK,Budget,Normal,40991.57,124,0.0,-0.06,10.2,Low,0,Repeat,1-2,Q4-High,2011,11,Thursday,19,4,0.95,399,97,462.76,0.6678293725756554,327,False,0.95
564042,84030E,English Rose Hot Water Bottle,1,2011-08-22 12:52:00,4.25,15443,United Kingdom,4.25,UK,Standard,Normal,3236.91,7,0.0013,-0.05,10.2,Low,0,Repeat,1-2,Q3,2011,8,Monday,12,3,4.25,165,23,247.09,1.6582280766035324,90,False,4.25
567657,22625,Red Kitchen Scales,2,2011-09-21 14:43:00,8.5,12523,France,17.0,EU,Premium,Normal,1789.77,11,0.0095,-0.108,16.6,Mid,0,Repeat,1-2,Q2,2011,9,Wednesday,14,3,17.0,63,8,124.38,2.8903717578961645,23,False,8.5
561712,84970S,Hanging Heart Zinc T-Light Holder,12,2011-07-29 11:49:00,0.85,14499,United Kingdom,10.2,UK,Budget,Normal,815.32,3,0.0125,-0.032,10.2,Low,0,Repeat,7-12,Q1-Low,2011,7,Friday,11,3,10.2,118,44,244.94,2.4159137783010487,9,False,0.85
563532,23296,Set Of 6 Tea Time Baking Cases,128,2011-08-17 11:04:00,1.04,17511,United Kingdom,133.12,UK,Standard,Bulk-Cheap,91062.38,31,0.0015,0.345,10.2,Top,0,Repeat,25+,Q4-High,2011,8,Wednesday,11,3,133.12,2504,33,3256.88,4.898734921598028,65,False,1.04
551284,21625,Vintage Union Jack Apron,1,2011-04-27 14:05:00,6.95,15005,United Kingdom,6.95,UK,Premium,Normal,6316.57,28,0.0011,-0.042,10.2,Low,0,Repeat,1-2,Q4-High,2011,4,Wednesday,14,2,6.95,163,47,253.94,2.0731719286662407,69,False,6.95
543610,48185,Doormat Fairy Cake,2,2011-02-10 14:30:00,7.95,16425,United Kingdom,15.9,UK,Premium,Normal,302.7,1,0.0525,-0.014,10.2,Mid,0,One-Time,1-2,Q1-Low,2011,2,Thursday,14,1,15.9,199,21,302.7,2.8273136219290276,4,False,7.95
562096,21715,Girls Vintage Tin Seaside Bucket,1,2011-08-02 13:16:00,2.55,15311,United Kingdom,2.55,UK,Standard,Normal,60767.9,91,0.0,-0.055,10.2,Low,0,Repeat,1-2,Q4-High,2011,8,Tuesday,13,3,2.55,222,15,189.94,1.2669476034873244,247,False,2.55
556484,85053,French Enamel Candleholder,1,2011-06-12 13:17:00,2.1,16938,United Kingdom,2.1,UK,Standard,Normal,2736.38,4,0.0008,-0.057,10.2,Low,1,Repeat,1-2,Q3,2011,6,Sunday,13,2,2.1,2190,205,2133.4,1.1314021114911006,78,False,2.1
549235,22652,Travel Sewing Kit,5,2011-04-07 11:16:00,1.65,15530,United Kingdom,8.25,UK,Standard,Normal,1502.35,4,0.0055,-0.038,10.2,Low,0,Repeat,3-6,Q2,2011,4,Thursday,11,2,8.25,324,54,553.13,2.224623551524334,44,False,1.65
564172,22138,Baking Set 9 Piece Retrospot,4,2011-08-23 14:19:00,4.95,16033,United Kingdom,19.8,UK,Standard,Normal,8816.4,20,0.0022,-0.003,10.2,Mid,0,Repeat,3-6,Q4-High,2011,8,Tuesday,14,3,19.8,277,78,631.75,3.0349529867072724,31,False,4.95
542627,84992,72 Sweetheart Fairy Cake Cases,24,2011-01-31 09:51:00,0.55,14426,United Kingdom,13.200000000000001,UK,Budget,Bulk-Cheap,4481.67,10,0.0029,-0.023,10.2,Mid,0,Repeat,13-24,Q3,2011,1,Monday,9,1,13.200000000000001,454,40,568.82,2.653241964607215,48,False,0.55
571240,20726,Lunch Bag Woodland,10,2011-10-14 14:55:00,1.65,12562,France,16.5,EU,Standard,Normal,3781.7400000000002,7,0.0044,-0.115,16.6,Mid,0,Repeat,7-12,Q3,2011,10,Friday,14,4,16.5,234,28,513.6,2.8622008809294686,33,False,1.65
559881,84051,Ass Colour Glowing Tiaras,10,2011-07-13 11:33:00,0.85,16899,United Kingdom,8.5,UK,Budget,Normal,1281.56,6,0.0066,-0.037,10.2,Low,0,Repeat,7-12,Q2,2011,7,Wednesday,11,3,8.5,86,27,162.63,2.2512917986064953,28,False,0.85
562608,23164,Regency Cake Slice,4,2011-08-08 11:45:00,4.95,15502,United Kingdom,19.8,UK,Standard,Normal,10384.93,12,0.0019,-0.003,10.2,Mid,0,Repeat,3-6,Q4-High,2011,8,Monday,11,3,19.8,1905,89,3315.0699999999997,3.0349529867072724,53,False,4.95
563916,21464,Disco Ball Rotator Battery Operated,1,2011-08-21 13:43:00,4.25,13435,United Kingdom,4.25,UK,Standard,Normal,3809.8900000000003,7,0.0011,-0.05,10.2,Low,1,Repeat,1-2,Q3,2011,8,Sunday,13,3,4.25,284,7,393.14,1.6582280766035324,62,False,4.25
543458,20677,Pink Polkadot Bowl,4,2011-02-08 13:28:00,1.25,14587,United Kingdom,5.0,UK,Standard,Normal,1601.14,9,0.0031,-0.048,10.2,Low,0,Repeat,3-6,Q2,2011,2,Tuesday,13,1,5.0,79,33,152.87,1.791759469228055,39,False,1.25
543040,20725,Lunch Bag Red Retrospot,1,2011-02-02 17:06:00,1.65,17337,United Kingdom,1.65,UK,Standard,Normal,2027.8700000000001,4,0.0008,-0.058,10.2,Low,0,Repeat,1-2,Q2,2011,2,Wednesday,17,1,1.65,703,259,1026.72,0.9745596399981308,80,False,1.65
575331,21929,Jumbo Bag Pink Vintage Paisley,10,2011-11-09 13:52:00,2.08,13209,United Kingdom,20.8,UK,Standard,Normal,5891.61,8,0.0035,0.001,10.2,Mid,0,Repeat,7-12,Q3,2011,11,Wednesday,13,4,20.8,593,60,1049.66,3.0819099697950434,31,False,2.08
579170,84991,60 Teatime Fairy Cake Cases,1,2011-11-28 14:26:00,0.55,17811,United Kingdom,0.55,UK,Budget,Normal,7837.7300000000005,39,0.0001,-0.062,10.2,Low,0,Repeat,1-2,Q4-High,2011,11,Monday,14,4,0.55,63,32,188.54000000000002,0.4382549309311553,176,False,0.55
538510,21136,Painted Metal Pears Assorted,1,2010-12-12 13:47:00,1.69,18004,United Kingdom,1.69,UK,Standard,Normal,169.47,1,0.01,-0.058,10.2,Low,1,One-Time,1-2,Q1-Low,2010,12,Sunday,13,4,1.69,78,40,169.47,0.9895411936137477,20,False,1.69
555584,22915,Assorted Bottle Top  Magnets,12,2011-06-06 09:04:00,0.42,16906,United Kingdom,5.04,UK,Budget,Normal,579.77,4,0.0087,-0.048,10.2,Low,0,Repeat,7-12,Q1-Low,2011,6,Monday,9,2,5.04,118,6,181.3,1.7984040119467235,24,False,0.42
576593,23583,Lunch Bag Paisley Park,1,2011-11-15 14:48:00,1.65,15720,United Kingdom,1.65,UK,Standard,Normal,598.73,1,0.0028,-0.058,10.2,Low,0,One-Time,1-2,Q1-Low,2011,11,Tuesday,14,4,1.65,281,128,598.73,0.9745596399981308,53,False,1.65
547658,20723,Strawberry Charlotte Bag,6,2011-03-24 13:04:00,0.85,13736,United Kingdom,5.1,UK,Budget,Normal,731.9,2,0.007,-0.048,10.2,Low,0,Repeat,3-6,Q1-Low,2011,3,Thursday,13,1,5.1,228,76,357.53,1.8082887711792655,19,False,0.85
556484,20726,Lunch Bag Woodland,2,2011-06-12 13:17:00,1.65,16938,United Kingdom,3.3,UK,Standard,Normal,2736.38,4,0.0012,-0.053,10.2,Low,1,Repeat,1-2,Q3,2011,6,Sunday,13,2,3.3,2190,205,2133.4,1.4586150226995167,70,False,1.65
569731,23328,Set 6 School Milk Bottles In Crate,24,2011-10-06 09:48:00,3.39,13999,United Kingdom,81.36,UK,Standard,Normal,3901.81,12,0.0209,0.186,10.2,Top,0,Repeat,13-24,Q3,2011,10,Thursday,9,4,81.36,142,13,308.44,4.411099882159589,1,True,3.39
547401,84800L,Large White/Pink Rose Art Flower,3,2011-03-22 17:00:00,2.12,17576,United Kingdom,6.36,UK,Standard,Normal,3622.68,19,0.0018,-0.044,10.2,Low,0,Repeat,3-6,Q3,2011,3,Tuesday,17,1,6.36,112,27,198.02,1.9960599327407849,78,False,2.12
575620,23494,Vintage Doily Deluxe Sewing Kit,3,2011-11-10 13:01:00,5.95,17573,United Kingdom,17.85,UK,Premium,Normal,380.6,3,0.0469,-0.009,10.2,Mid,0,Repeat,3-6,Q1-Low,2011,11,Thursday,13,4,17.85,125,13,198.39000000000001,2.93651291389402,4,False,5.95
579307,22733,3D Traditional Christmas Stickers,18,2011-11-29 11:34:00,1.25,17655,United Kingdom,22.5,UK,Standard,Normal,2638.94,7,0.0085,0.006,10.2,Mid,0,Repeat,13-24,Q2,2011,11,Tuesday,11,4,22.5,158,14,447.74,3.1570004211501135,23,False,1.25
572909,46000M,Polyester Filler Pad 45X45Cm,2,2011-10-26 15:48:00,1.55,15821,United Kingdom,3.1,UK,Standard,Normal,570.96,2,0.0054,-0.054,10.2,Low,0,Repeat,1-2,Q1-Low,2011,10,Wednesday,15,4,3.1,108,28,316.78,1.410986973710262,36,False,1.55
566286,23309,Set Of 60 I Love London Cake Cases,24,2011-09-11 14:58:00,0.55,14057,United Kingdom,13.200000000000001,UK,Budget,Bulk-Cheap,6217.96,17,0.0021,-0.023,10.2,Mid,1,Repeat,13-24,Q3,2011,9,Sunday,14,3,13.200000000000001,252,15,331.56,2.653241964607215,55,False,0.55
574670,82482,Wooden Picture Frame White Finish,1,2011-11-06 12:20:00,2.95,12838,United Kingdom,2.95,UK,Standard,Normal,683.13,2,0.0043,-0.054,10.2,Low,1,Repeat,1-2,Q1-Low,2011,11,Sunday,12,4,2.95,131,64,292.34000000000003,1.3737155789130306,46,False,2.95
574683,20974,12 Pencils Small Tube Skull,1,2011-11-06 12:50:00,0.65,16372,United Kingdom,0.65,UK,Budget,Normal,367.93,2,0.0018,-0.061,10.2,Low,1,Repeat,1-2,Q1-Low,2011,11,Sunday,12,4,0.65,162,95,344.13,0.5007752879124893,44,False,0.65
581149,22233,Jigsaw Rabbit And Birdhouse,1,2011-12-07 14:12:00,0.59,15471,United Kingdom,0.59,UK,Budget,Normal,469.48,1,0.0013,-0.061,10.2,Low,0,One-Time,1-2,Q1-Low,2011,12,Wednesday,14,4,0.59,266,77,469.48,0.4637340162321401,46,False,0.59
567077,84997D,Childrens Cutlery Polkadot Pink,1,2011-09-16 12:34:00,4.15,18122,United Kingdom,4.15,UK,Standard,Normal,1826.21,6,0.0023,-0.051,10.2,Low,0,Repeat,1-2,Q2,2011,9,Friday,12,3,4.15,104,41,201.94,1.6389967146756448,58,False,4.15
552302,20868,Silver Fabric Mirror,1,2011-05-08 14:59:00,1.25,14606,United Kingdom,1.25,UK,Standard,Normal,12156.65,93,0.0001,-0.059,10.2,Low,1,Repeat,1-2,Q4-High,2011,5,Sunday,14,2,1.25,59,26,97.09,0.8109302162163288,186,False,1.25
567622,22898,Childrens Apron Apples Design,1,2011-09-21 12:46:00,1.95,14527,United Kingdom,1.95,UK,Standard,Normal,8508.82,55,0.0002,-0.057,10.2,Low,0,Repeat,1-2,Q4-High,2011,9,Wednesday,12,3,1.95,55,19,186.26,1.0818051703517284,129,False,1.95
537789,22777,Glass Cloche Large,4,2010-12-08 12:49:00,8.5,14051,United Kingdom,34.0,UK,Premium,Normal,15610.390000000001,23,0.0022,0.041,10.2,Mid,0,Repeat,3-6,Q4-High,2010,12,Wednesday,12,4,34.0,214,14,623.4200000000001,3.5553480614894135,52,False,8.5
555515,23282,Folding Butterfly Mirror Ivory,12,2011-06-05 10:47:00,0.83,17690,United Kingdom,9.959999999999999,UK,Budget,Normal,4757.95,15,0.0021,-0.033,10.2,Low,1,Repeat,7-12,Q3,2011,6,Sunday,10,2,9.959999999999999,234,50,856.63,2.3942522815198695,64,False,0.83
556909,84968F,Set Of 16 Vintage Sky Blue Cutlery,2,2011-06-15 13:23:00,12.75,17536,United Kingdom,25.5,UK,Premium,Normal,76.5,1,0.3333,0.015,10.2,Mid,0,One-Time,1-2,Q1-Low,2011,6,Wednesday,13,2,25.5,6,3,76.5,3.2771447329921766,1,True,12.75
548148,21928,Jumbo Bag Scandinavian Blue Paisley,1,2011-03-29 12:31:00,1.95,17931,United Kingdom,1.95,UK,Standard,Normal,408.36,2,0.0048,-0.057,10.2,Low,0,Repeat,1-2,Q1-Low,2011,3,Tuesday,12,1,1.95,164,50,297.2,1.0818051703517284,25,False,1.95
553504,22089,Paper Bunting Vintage Paisley,6,2011-05-17 13:26:00,2.95,13310,United Kingdom,17.700000000000003,UK,Standard,Normal,1132.03,3,0.0156,-0.009,10.2,Mid,0,Repeat,3-6,Q2,2011,5,Tuesday,13,2,17.700000000000003,161,25,407.47,2.928523523860541,8,False,2.95
